question_id,question_id_no0,grade,subject
17053,17053,4,language science
17054,17054,4,social science
17055,17055,9,language science
17056,17056,2,language science
17057,17057,4,natural science
17058,17058,8,natural science
17059,17059,7,social science
17060,17060,1,language science
17061,17061,8,language science
17062,17062,4,natural science
17063,17063,3,language science
17064,17064,6,natural science
17065,17065,4,language science
17066,17066,5,social science
17067,17067,2,natural science
17068,17068,3,social science
17069,17069,8,natural science
17070,17070,4,natural science
17071,17071,3,natural science
17072,17072,3,language science
17073,17073,4,natural science
17074,17074,3,social science
17075,17075,8,social science
17076,17076,8,natural science
17077,17077,7,natural science
17078,17078,2,natural science
17079,17079,10,language science
17080,17080,8,natural science
17081,17081,7,natural science
17082,17082,5,natural science
17083,17083,4,social science
17084,17084,7,language science
17085,17085,5,social science
17086,17086,4,language science
17087,17087,7,social science
17088,17088,4,natural science
17089,17089,3,social science
17090,17090,5,natural science
17091,17091,3,natural science
17092,17092,7,natural science
17093,17093,5,natural science
17094,17094,3,social science
17095,17095,5,social science
17096,17096,8,natural science
17097,17097,4,natural science
17098,17098,2,natural science
17099,17099,3,social science
17100,17100,9,language science
17101,17101,3,social science
17102,17102,8,natural science
17103,17103,4,natural science
17104,17104,7,natural science
17105,17105,6,natural science
17106,17106,3,language science
17107,17107,7,social science
17108,17108,7,natural science
17109,17109,5,natural science
17110,17110,8,natural science
17111,17111,2,language science
17112,17112,6,natural science
17113,17113,5,language science
17114,17114,10,language science
17115,17115,8,natural science
17116,17116,9,language science
17117,17117,8,natural science
17118,17118,7,natural science
17119,17119,7,natural science
17120,17120,3,natural science
17121,17121,3,natural science
17122,17122,11,language science
17123,17123,11,language science
17124,17124,4,natural science
17125,17125,7,social science
17126,17126,4,language science
17127,17127,4,natural science
17128,17128,6,language science
17129,17129,5,natural science
17130,17130,8,language science
17131,17131,4,natural science
17132,17132,3,language science
17133,17133,10,language science
17134,17134,8,natural science
17135,17135,4,natural science
17136,17136,4,natural science
17137,17137,5,natural science
17138,17138,11,language science
17139,17139,4,natural science
17140,17140,11,language science
17141,17141,4,language science
17142,17142,9,language science
17143,17143,5,social science
17144,17144,2,language science
17145,17145,5,natural science
17146,17146,4,language science
17147,17147,7,natural science
17148,17148,4,natural science
17149,17149,6,language science
17150,17150,4,natural science
17151,17151,8,natural science
17152,17152,8,natural science
17153,17153,4,language science
17154,17154,5,social science
17155,17155,7,natural science
17156,17156,7,natural science
17157,17157,4,natural science
17158,17158,3,natural science
17159,17159,5,social science
17160,17160,3,social science
17161,17161,6,social science
17162,17162,11,language science
17163,17163,12,language science
17164,17164,6,natural science
17165,17165,7,social science
17166,17166,4,social science
17167,17167,3,natural science
17168,17168,8,social science
17169,17169,4,natural science
17170,17170,5,natural science
17171,17171,8,natural science
17172,17172,5,natural science
17173,17173,5,social science
17174,17174,4,social science
17175,17175,8,natural science
17176,17176,4,social science
17177,17177,9,language science
17178,17178,10,language science
17179,17179,5,language science
17180,17180,7,natural science
17181,17181,6,language science
17182,17182,8,natural science
17183,17183,7,natural science
17184,17184,6,natural science
17185,17185,3,natural science
17186,17186,10,language science
17187,17187,3,natural science
17188,17188,8,language science
17189,17189,8,natural science
17190,17190,3,natural science
17191,17191,4,natural science
17192,17192,6,social science
17193,17193,2,language science
17194,17194,2,language science
17195,17195,6,natural science
17196,17196,5,social science
17197,17197,7,social science
17198,17198,7,natural science
17199,17199,4,language science
17200,17200,2,natural science
17201,17201,4,natural science
17202,17202,4,natural science
17203,17203,5,social science
17204,17204,2,natural science
17205,17205,2,natural science
17206,17206,5,natural science
17207,17207,9,language science
17208,17208,3,natural science
17209,17209,8,natural science
17210,17210,5,natural science
17211,17211,3,natural science
17212,17212,4,social science
17213,17213,4,social science
17214,17214,1,language science
17215,17215,2,natural science
17216,17216,4,social science
17217,17217,6,natural science
17218,17218,4,natural science
17219,17219,4,natural science
17220,17220,8,social science
17221,17221,8,social science
17222,17222,6,natural science
17223,17223,6,natural science
17224,17224,2,social science
17225,17225,8,natural science
17226,17226,2,natural science
17227,17227,6,language science
17228,17228,7,natural science
17229,17229,6,natural science
17230,17230,2,language science
17231,17231,4,language science
17232,17232,12,language science
17233,17233,6,natural science
17234,17234,5,natural science
17235,17235,7,natural science
17236,17236,3,social science
17237,17237,11,language science
17238,17238,7,natural science
17239,17239,11,language science
17240,17240,2,natural science
17241,17241,3,natural science
17242,17242,2,natural science
17243,17243,9,language science
17244,17244,4,natural science
17245,17245,2,natural science
17246,17246,6,social science
17247,17247,10,language science
17248,17248,10,language science
17249,17249,4,natural science
17250,17250,3,language science
17251,17251,6,natural science
17252,17252,3,natural science
17253,17253,11,language science
17254,17254,5,social science
17255,17255,4,natural science
17256,17256,8,natural science
17257,17257,3,social science
17258,17258,3,natural science
17259,17259,5,natural science
17260,17260,8,natural science
17261,17261,5,natural science
17262,17262,2,natural science
17263,17263,8,social science
17264,17264,5,natural science
17265,17265,5,natural science
17266,17266,7,natural science
17267,17267,8,language science
17268,17268,7,natural science
17269,17269,7,natural science
17270,17270,3,natural science
17271,17271,9,language science
17272,17272,5,social science
17273,17273,7,natural science
17274,17274,7,natural science
17275,17275,8,natural science
17276,17276,10,language science
17277,17277,8,natural science
17278,17278,2,language science
17279,17279,4,language science
17280,17280,12,language science
17281,17281,6,language science
17282,17282,7,natural science
17283,17283,6,natural science
17284,17284,2,natural science
17285,17285,9,language science
17286,17286,5,language science
17287,17287,3,language science
17288,17288,10,language science
17289,17289,4,natural science
17290,17290,5,language science
17291,17291,9,language science
17292,17292,3,social science
17293,17293,8,natural science
17294,17294,4,language science
17295,17295,4,social science
17296,17296,4,natural science
17297,17297,3,natural science
17298,17298,11,language science
17299,17299,6,natural science
17300,17300,8,natural science
17301,17301,3,natural science
17302,17302,8,natural science
17303,17303,6,natural science
17304,17304,5,natural science
17305,17305,4,natural science
17306,17306,4,natural science
17307,17307,4,social science
17308,17308,3,natural science
17309,17309,5,natural science
17310,17310,5,social science
17311,17311,8,natural science
17312,17312,7,language science
17313,17313,8,natural science
17314,17314,10,language science
17315,17315,6,natural science
17316,17316,6,language science
17317,17317,12,language science
17318,17318,3,natural science
17319,17319,6,social science
17320,17320,4,social science
17321,17321,4,natural science
17322,17322,4,natural science
17323,17323,6,natural science
17324,17324,5,social science
17325,17325,12,language science
17326,17326,8,natural science
17327,17327,7,language science
17328,17328,6,social science
17329,17329,4,natural science
17330,17330,3,language science
17331,17331,11,language science
17332,17332,5,social science
17333,17333,3,natural science
17334,17334,2,natural science
17335,17335,4,natural science
17336,17336,6,natural science
17337,17337,5,social science
17338,17338,2,natural science
17339,17339,5,natural science
17340,17340,9,language science
17341,17341,10,language science
17342,17342,4,natural science
17343,17343,6,natural science
17344,17344,5,social science
17345,17345,7,natural science
17346,17346,4,natural science
17347,17347,8,natural science
17348,17348,4,natural science
17349,17349,5,social science
17350,17350,7,natural science
17351,17351,12,language science
17352,17352,12,language science
17353,17353,5,natural science
17354,17354,12,language science
17355,17355,6,social science
17356,17356,3,social science
17357,17357,4,natural science
17358,17358,4,social science
17359,17359,7,natural science
17360,17360,4,natural science
17361,17361,5,social science
17362,17362,8,natural science
17363,17363,5,natural science
17364,17364,3,natural science
17365,17365,3,language science
17366,17366,6,natural science
17367,17367,7,natural science
17368,17368,8,natural science
17369,17369,2,language science
17370,17370,8,social science
17371,17371,7,social science
17372,17372,6,natural science
17373,17373,5,natural science
17374,17374,2,natural science
17375,17375,2,language science
17376,17376,8,natural science
17377,17377,8,natural science
17378,17378,6,language science
17379,17379,10,language science
17380,17380,3,language science
17381,17381,3,natural science
17382,17382,4,social science
17383,17383,3,language science
17384,17384,8,language science
17385,17385,4,language science
17386,17386,4,natural science
17387,17387,3,social science
17388,17388,5,language science
17389,17389,10,language science
17390,17390,4,natural science
17391,17391,5,natural science
17392,17392,5,natural science
17393,17393,3,natural science
17394,17394,4,social science
17395,17395,8,natural science
17396,17396,4,language science
17397,17397,4,natural science
17398,17398,4,social science
17399,17399,3,natural science
17400,17400,8,social science
17401,17401,7,natural science
17402,17402,8,social science
17403,17403,6,language science
17404,17404,3,natural science
17405,17405,8,natural science
17406,17406,8,social science
17407,17407,7,language science
17408,17408,8,natural science
17409,17409,12,language science
17410,17410,7,natural science
17411,17411,2,language science
17412,17412,7,social science
17413,17413,4,social science
17414,17414,8,natural science
17415,17415,12,language science
17416,17416,4,natural science
17417,17417,2,language science
17418,17418,8,social science
17419,17419,4,natural science
17420,17420,2,language science
17421,17421,4,natural science
17422,17422,5,natural science
17423,17423,5,social science
17424,17424,11,language science
17425,17425,6,language science
17426,17426,4,natural science
17427,17427,3,social science
17428,17428,3,natural science
17429,17429,3,social science
17430,17430,12,language science
17431,17431,4,social science
17432,17432,8,social science
17433,17433,7,natural science
17434,17434,4,language science
17435,17435,7,natural science
17436,17436,3,language science
17437,17437,7,language science
17438,17438,3,natural science
17439,17439,9,language science
17440,17440,4,social science
17441,17441,5,natural science
17442,17442,7,natural science
17443,17443,6,natural science
17444,17444,6,natural science
17445,17445,8,language science
17446,17446,4,natural science
17447,17447,7,natural science
17448,17448,3,language science
17449,17449,6,language science
17450,17450,4,natural science
17451,17451,2,natural science
17452,17452,6,natural science
17453,17453,8,natural science
17454,17454,5,natural science
17455,17455,2,natural science
17456,17456,8,language science
17457,17457,8,natural science
17458,17458,8,natural science
17459,17459,4,language science
17460,17460,5,social science
17461,17461,8,social science
17462,17462,3,natural science
17463,17463,8,social science
17464,17464,6,social science
17465,17465,8,language science
17466,17466,3,natural science
17467,17467,7,natural science
17468,17468,7,language science
17469,17469,4,social science
17470,17470,8,natural science
17471,17471,7,language science
17472,17472,6,natural science
17473,17473,2,language science
17474,17474,6,natural science
17475,17475,5,natural science
17476,17476,4,natural science
17477,17477,2,natural science
17478,17478,5,natural science
17479,17479,4,social science
17480,17480,12,language science
17481,17481,3,natural science
17482,17482,4,natural science
17483,17483,3,social science
17484,17484,5,natural science
17485,17485,7,natural science
17486,17486,6,natural science
17487,17487,6,language science
17488,17488,6,natural science
17489,17489,4,natural science
17490,17490,5,social science
17491,17491,3,natural science
17492,17492,6,natural science
17493,17493,7,natural science
17494,17494,9,language science
17495,17495,3,natural science
17496,17496,3,natural science
17497,17497,6,natural science
17498,17498,3,natural science
17499,17499,6,natural science
17500,17500,3,natural science
17501,17501,7,social science
17502,17502,6,natural science
17503,17503,7,natural science
17504,17504,5,natural science
17505,17505,5,natural science
17506,17506,4,natural science
17507,17507,7,language science
17508,17508,8,natural science
17509,17509,3,language science
17510,17510,6,social science
17511,17511,5,social science
17512,17512,3,natural science
17513,17513,7,natural science
17514,17514,4,social science
17515,17515,5,natural science
17516,17516,3,language science
17517,17517,4,natural science
17518,17518,3,social science
17519,17519,2,language science
17520,17520,5,social science
17521,17521,4,natural science
17522,17522,6,natural science
17523,17523,8,natural science
17524,17524,8,natural science
17525,17525,4,natural science
17526,17526,5,social science
17527,17527,6,social science
17528,17528,3,natural science
17529,17529,6,language science
17530,17530,7,natural science
17531,17531,9,language science
17532,17532,5,natural science
17533,17533,3,natural science
17534,17534,4,natural science
17535,17535,1,language science
17536,17536,2,natural science
17537,17537,7,natural science
17538,17538,4,natural science
17539,17539,5,natural science
17540,17540,4,natural science
17541,17541,8,natural science
17542,17542,4,language science
17543,17543,12,language science
17544,17544,3,social science
17545,17545,9,language science
17546,17546,9,language science
17547,17547,2,language science
17548,17548,5,social science
17549,17549,6,natural science
17550,17550,8,social science
17551,17551,7,language science
17552,17552,4,natural science
17553,17553,4,social science
17554,17554,5,natural science
17555,17555,4,language science
17556,17556,11,language science
17557,17557,10,language science
17558,17558,12,language science
17559,17559,10,language science
17560,17560,3,social science
17561,17561,3,language science
17562,17562,11,language science
17563,17563,7,natural science
17564,17564,3,social science
17565,17565,7,natural science
17566,17566,5,natural science
17567,17567,5,natural science
17568,17568,9,language science
17569,17569,4,natural science
17570,17570,4,natural science
17571,17571,7,social science
17572,17572,9,language science
17573,17573,7,natural science
17574,17574,5,social science
17575,17575,1,language science
17576,17576,4,language science
17577,17577,10,language science
17578,17578,6,natural science
17579,17579,5,social science
17580,17580,6,natural science
17581,17581,10,language science
17582,17582,4,natural science
17583,17583,7,social science
17584,17584,3,social science
17585,17585,8,natural science
17586,17586,6,social science
17587,17587,4,social science
17588,17588,2,language science
17589,17589,10,language science
17590,17590,4,social science
17591,17591,4,social science
17592,17592,4,social science
17593,17593,4,natural science
17594,17594,9,language science
17595,17595,6,natural science
17596,17596,7,language science
17597,17597,8,social science
17598,17598,5,natural science
17599,17599,10,language science
17600,17600,4,natural science
17601,17601,7,natural science
17602,17602,7,natural science
17603,17603,5,language science
17604,17604,5,natural science
17605,17605,5,natural science
17606,17606,8,language science
17607,17607,3,natural science
17608,17608,7,natural science
17609,17609,7,social science
17610,17610,3,natural science
17611,17611,8,natural science
17612,17612,5,natural science
17613,17613,8,natural science
17614,17614,7,natural science
17615,17615,6,social science
17616,17616,5,natural science
17617,17617,2,natural science
17618,17618,3,natural science
17619,17619,1,language science
17620,17620,5,natural science
17621,17621,1,language science
17622,17622,7,natural science
17623,17623,8,social science
17624,17624,3,natural science
17625,17625,2,natural science
17626,17626,5,social science
17627,17627,8,natural science
17628,17628,5,natural science
17629,17629,4,natural science
17630,17630,11,language science
17631,17631,4,natural science
17632,17632,3,social science
17633,17633,5,natural science
17634,17634,4,language science
17635,17635,4,language science
17636,17636,2,natural science
17637,17637,2,language science
17638,17638,4,natural science
17639,17639,3,social science
17640,17640,4,social science
17641,17641,4,language science
17642,17642,3,social science
17643,17643,3,language science
17644,17644,5,language science
17645,17645,7,language science
17646,17646,5,social science
17647,17647,7,natural science
17648,17648,3,natural science
17649,17649,7,natural science
17650,17650,6,natural science
17651,17651,8,language science
17652,17652,8,natural science
17653,17653,4,natural science
17654,17654,4,language science
17655,17655,6,natural science
17656,17656,2,natural science
17657,17657,3,language science
17658,17658,7,natural science
17659,17659,3,natural science
17660,17660,5,social science
17661,17661,5,social science
17662,17662,2,social science
17663,17663,4,natural science
17664,17664,6,language science
17665,17665,5,natural science
17666,17666,6,natural science
17667,17667,3,social science
17668,17668,4,social science
17669,17669,4,social science
17670,17670,3,social science
17671,17671,7,natural science
17672,17672,4,natural science
17673,17673,4,natural science
17674,17674,2,natural science
17675,17675,3,social science
17676,17676,10,language science
17677,17677,8,language science
17678,17678,8,natural science
17679,17679,6,natural science
17680,17680,4,natural science
17681,17681,2,language science
17682,17682,10,language science
17683,17683,4,natural science
17684,17684,5,natural science
17685,17685,7,natural science
17686,17686,4,social science
17687,17687,12,language science
17688,17688,5,natural science
17689,17689,4,social science
17690,17690,7,natural science
17691,17691,11,language science
17692,17692,4,social science
17693,17693,7,natural science
17694,17694,8,social science
17695,17695,7,language science
17696,17696,6,language science
17697,17697,3,natural science
17698,17698,6,social science
17699,17699,3,social science
17700,17700,5,natural science
17701,17701,4,social science
17702,17702,6,language science
17703,17703,3,language science
17704,17704,5,language science
17705,17705,11,language science
17706,17706,5,social science
17707,17707,3,natural science
17708,17708,6,language science
17709,17709,5,social science
17710,17710,5,social science
17711,17711,4,natural science
17712,17712,7,social science
17713,17713,2,social science
17714,17714,3,natural science
17715,17715,3,natural science
17716,17716,5,language science
17717,17717,7,language science
17718,17718,6,natural science
17719,17719,3,language science
17720,17720,10,language science
17721,17721,11,language science
17722,17722,3,natural science
17723,17723,7,natural science
17724,17724,8,language science
17725,17725,4,social science
17726,17726,3,language science
17727,17727,2,natural science
17728,17728,12,language science
17729,17729,7,social science
17730,17730,4,natural science
17731,17731,7,natural science
17732,17732,4,social science
17733,17733,7,natural science
17734,17734,7,natural science
17735,17735,6,natural science
17736,17736,5,social science
17737,17737,3,social science
17738,17738,4,language science
17739,17739,7,natural science
17740,17740,6,natural science
17741,17741,2,natural science
17742,17742,5,social science
17743,17743,2,natural science
17744,17744,5,natural science
17745,17745,7,natural science
17746,17746,4,language science
17747,17747,5,social science
17748,17748,7,natural science
17749,17749,7,social science
17750,17750,7,natural science
17751,17751,6,natural science
17752,17752,5,language science
17753,17753,5,natural science
17754,17754,7,language science
17755,17755,7,natural science
17756,17756,4,social science
17757,17757,10,language science
17758,17758,5,natural science
17759,17759,6,natural science
17760,17760,8,natural science
17761,17761,4,natural science
17762,17762,11,language science
17763,17763,10,language science
17764,17764,5,social science
17765,17765,4,social science
17766,17766,3,natural science
17767,17767,4,natural science
17768,17768,5,natural science
17769,17769,4,natural science
17770,17770,6,natural science
17771,17771,3,natural science
17772,17772,7,natural science
17773,17773,3,natural science
17774,17774,2,language science
17775,17775,3,natural science
17776,17776,5,language science
17777,17777,5,natural science
17778,17778,7,language science
17779,17779,4,social science
17780,17780,3,natural science
17781,17781,4,natural science
17782,17782,4,language science
17783,17783,5,social science
17784,17784,3,natural science
17785,17785,5,natural science
17786,17786,5,natural science
17787,17787,2,natural science
17788,17788,4,natural science
17789,17789,4,natural science
17790,17790,2,natural science
17791,17791,7,natural science
17792,17792,5,social science
17793,17793,9,language science
17794,17794,8,natural science
17795,17795,4,language science
17796,17796,4,social science
17797,17797,8,natural science
17798,17798,8,natural science
17799,17799,3,social science
17800,17800,5,social science
17801,17801,4,social science
17802,17802,5,natural science
17803,17803,4,language science
17804,17804,7,language science
17805,17805,3,natural science
17806,17806,2,language science
17807,17807,5,social science
17808,17808,3,natural science
17809,17809,12,language science
17810,17810,8,social science
17811,17811,5,language science
17812,17812,3,natural science
17813,17813,2,social science
17814,17814,4,social science
17815,17815,3,language science
17816,17816,6,language science
17817,17817,11,language science
17818,17818,10,language science
17819,17819,8,natural science
17820,17820,4,natural science
17821,17821,8,natural science
17822,17822,8,natural science
17823,17823,8,social science
17824,17824,5,social science
17825,17825,4,social science
17826,17826,3,natural science
17827,17827,5,social science
17828,17828,4,natural science
17829,17829,5,natural science
17830,17830,7,social science
17831,17831,5,social science
17832,17832,3,language science
17833,17833,3,natural science
17834,17834,3,social science
17835,17835,4,language science
17836,17836,3,natural science
17837,17837,8,natural science
17838,17838,6,natural science
17839,17839,8,natural science
17840,17840,1,language science
17841,17841,7,language science
17842,17842,5,natural science
17843,17843,12,language science
17844,17844,8,natural science
17845,17845,4,natural science
17846,17846,7,natural science
17847,17847,8,natural science
17848,17848,3,natural science
17849,17849,3,natural science
17850,17850,3,natural science
17851,17851,6,natural science
17852,17852,5,natural science
17853,17853,2,natural science
17854,17854,8,language science
17855,17855,7,social science
17856,17856,5,social science
17857,17857,5,natural science
17858,17858,5,natural science
17859,17859,3,social science
17860,17860,12,language science
17861,17861,4,social science
17862,17862,8,social science
17863,17863,12,language science
17864,17864,8,social science
17865,17865,3,social science
17866,17866,4,natural science
17867,17867,4,language science
17868,17868,7,social science
17869,17869,3,natural science
17870,17870,3,natural science
17871,17871,2,natural science
17872,17872,9,language science
17873,17873,10,language science
17874,17874,5,natural science
17875,17875,4,social science
17876,17876,2,natural science
17877,17877,7,natural science
17878,17878,5,language science
17879,17879,6,language science
17880,17880,7,natural science
17881,17881,8,language science
17882,17882,5,language science
17883,17883,8,language science
17884,17884,2,natural science
17885,17885,6,natural science
17886,17886,7,natural science
17887,17887,10,language science
17888,17888,5,natural science
17889,17889,3,natural science
17890,17890,4,social science
17891,17891,3,social science
17892,17892,8,natural science
17893,17893,8,natural science
17894,17894,7,social science
17895,17895,5,natural science
17896,17896,5,natural science
17897,17897,5,social science
17898,17898,7,social science
17899,17899,12,language science
17900,17900,5,social science
17901,17901,3,natural science
17902,17902,4,natural science
17903,17903,7,natural science
17904,17904,12,language science
17905,17905,2,natural science
17906,17906,3,natural science
17907,17907,5,social science
17908,17908,8,natural science
17909,17909,7,natural science
17910,17910,6,language science
17911,17911,5,natural science
17912,17912,3,natural science
17913,17913,3,natural science
17914,17914,3,natural science
17915,17915,5,social science
17916,17916,5,language science
17917,17917,5,natural science
17918,17918,4,natural science
17919,17919,2,natural science
17920,17920,6,social science
17921,17921,4,natural science
17922,17922,7,natural science
17923,17923,7,natural science
17924,17924,5,natural science
17925,17925,6,social science
17926,17926,9,language science
17927,17927,7,natural science
17928,17928,12,language science
17929,17929,4,social science
17930,17930,8,natural science
17931,17931,5,social science
17932,17932,5,natural science
17933,17933,4,language science
17934,17934,8,natural science
17935,17935,7,natural science
17936,17936,3,natural science
17937,17937,8,language science
17938,17938,6,social science
17939,17939,6,natural science
17940,17940,6,natural science
17941,17941,4,natural science
17942,17942,6,natural science
17943,17943,9,language science
17944,17944,5,social science
17945,17945,6,natural science
17946,17946,5,language science
17947,17947,5,natural science
17948,17948,7,natural science
17949,17949,7,natural science
17950,17950,12,language science
17951,17951,5,social science
17952,17952,5,natural science
17953,17953,3,social science
17954,17954,8,natural science
17955,17955,7,natural science
17956,17956,8,natural science
17957,17957,8,natural science
17958,17958,1,language science
17959,17959,3,language science
17960,17960,4,natural science
17961,17961,1,language science
17962,17962,5,social science
17963,17963,4,language science
17964,17964,7,language science
17965,17965,4,natural science
17966,17966,5,social science
17967,17967,4,social science
17968,17968,4,social science
17969,17969,9,language science
17970,17970,2,natural science
17971,17971,6,social science
17972,17972,7,natural science
17973,17973,2,social science
17974,17974,4,social science
17975,17975,4,social science
17976,17976,5,natural science
17977,17977,5,social science
17978,17978,4,natural science
17979,17979,4,social science
17980,17980,4,natural science
17981,17981,8,natural science
17982,17982,6,natural science
17983,17983,5,language science
17984,17984,7,social science
17985,17985,5,social science
17986,17986,7,language science
17987,17987,8,social science
17988,17988,5,social science
17989,17989,6,natural science
17990,17990,4,social science
17991,17991,4,social science
17992,17992,8,social science
17993,17993,4,social science
17994,17994,3,natural science
17995,17995,7,language science
17996,17996,11,language science
17997,17997,7,natural science
17998,17998,5,social science
17999,17999,3,language science
18000,18000,3,social science
18001,18001,7,social science
18002,18002,12,language science
18003,18003,11,language science
18004,18004,4,natural science
18005,18005,4,natural science
18006,18006,5,language science
18007,18007,3,natural science
18008,18008,7,natural science
18009,18009,8,language science
18010,18010,5,social science
18011,18011,5,language science
18012,18012,4,natural science
18013,18013,7,natural science
18014,18014,8,social science
18015,18015,4,language science
18016,18016,3,language science
18017,18017,6,natural science
18018,18018,7,natural science
18019,18019,3,language science
18020,18020,6,natural science
18021,18021,3,social science
18022,18022,6,natural science
18023,18023,3,natural science
18024,18024,11,language science
18025,18025,4,language science
18026,18026,4,natural science
18027,18027,7,natural science
18028,18028,3,language science
18029,18029,5,natural science
18030,18030,3,social science
18031,18031,8,natural science
18032,18032,3,language science
18033,18033,7,language science
18034,18034,2,natural science
18035,18035,4,natural science
18036,18036,7,natural science
18037,18037,8,social science
18038,18038,4,natural science
18039,18039,8,natural science
18040,18040,2,natural science
18041,18041,2,natural science
18042,18042,3,social science
18043,18043,5,natural science
18044,18044,5,language science
18045,18045,5,natural science
18046,18046,6,natural science
18047,18047,6,natural science
18048,18048,3,natural science
18049,18049,9,language science
18050,18050,5,language science
18051,18051,3,natural science
18052,18052,5,social science
18053,18053,5,natural science
18054,18054,7,natural science
18055,18055,4,natural science
18056,18056,6,social science
18057,18057,9,language science
18058,18058,6,natural science
18059,18059,6,language science
18060,18060,5,natural science
18061,18061,4,natural science
18062,18062,5,natural science
18063,18063,2,natural science
18064,18064,4,social science
18065,18065,6,natural science
18066,18066,8,natural science
18067,18067,4,language science
18068,18068,7,language science
18069,18069,4,social science
18070,18070,6,natural science
18071,18071,8,language science
18072,18072,5,natural science
18073,18073,7,natural science
18074,18074,5,natural science
18075,18075,8,natural science
18076,18076,8,social science
18077,18077,6,natural science
18078,18078,4,natural science
18079,18079,6,language science
18080,18080,4,social science
18081,18081,2,natural science
18082,18082,8,natural science
18083,18083,4,language science
18084,18084,4,social science
18085,18085,8,natural science
18086,18086,4,natural science
18087,18087,6,natural science
18088,18088,6,natural science
18089,18089,8,social science
18090,18090,2,natural science
18091,18091,6,natural science
18092,18092,7,natural science
18093,18093,3,social science
18094,18094,7,social science
18095,18095,5,natural science
18096,18096,7,social science
18097,18097,7,natural science
18098,18098,3,social science
18099,18099,3,natural science
18100,18100,8,natural science
18101,18101,9,language science
18102,18102,7,social science
18103,18103,3,natural science
18104,18104,5,natural science
18105,18105,3,social science
18106,18106,4,language science
18107,18107,8,language science
18108,18108,3,natural science
18109,18109,6,language science
18110,18110,5,natural science
18111,18111,2,natural science
18112,18112,2,language science
18113,18113,6,social science
18114,18114,3,language science
18115,18115,5,language science
18116,18116,4,natural science
18117,18117,6,natural science
18118,18118,8,social science
18119,18119,3,social science
18120,18120,5,social science
18121,18121,2,natural science
18122,18122,6,language science
18123,18123,9,language science
18124,18124,3,natural science
18125,18125,7,natural science
18126,18126,4,natural science
18127,18127,4,natural science
18128,18128,5,social science
18129,18129,4,social science
18130,18130,3,language science
18131,18131,4,natural science
18132,18132,5,language science
18133,18133,7,natural science
18134,18134,10,language science
18135,18135,2,natural science
18136,18136,6,natural science
18137,18137,7,natural science
18138,18138,4,natural science
18139,18139,8,natural science
18140,18140,7,language science
18141,18141,4,natural science
18142,18142,5,social science
18143,18143,7,natural science
18144,18144,7,natural science
18145,18145,3,natural science
18146,18146,5,social science
18147,18147,6,language science
18148,18148,8,language science
18149,18149,6,natural science
18150,18150,4,language science
18151,18151,6,language science
18152,18152,8,natural science
18153,18153,4,language science
18154,18154,8,language science
18155,18155,1,language science
18156,18156,7,natural science
18157,18157,3,natural science
18158,18158,2,language science
18159,18159,8,natural science
18160,18160,7,language science
18161,18161,6,natural science
18162,18162,11,language science
18163,18163,5,natural science
18164,18164,7,social science
18165,18165,5,natural science
18166,18166,4,natural science
18167,18167,3,natural science
18168,18168,8,natural science
18169,18169,3,natural science
18170,18170,4,natural science
18171,18171,3,social science
18172,18172,7,social science
18173,18173,6,natural science
18174,18174,4,natural science
18175,18175,8,social science
18176,18176,7,natural science
18177,18177,7,natural science
18178,18178,11,language science
18179,18179,8,language science
18180,18180,4,social science
18181,18181,6,language science
18182,18182,3,social science
18183,18183,7,natural science
18184,18184,7,natural science
18185,18185,6,language science
18186,18186,6,natural science
18187,18187,4,natural science
18188,18188,7,language science
18189,18189,8,social science
18190,18190,3,natural science
18191,18191,2,language science
18192,18192,7,natural science
18193,18193,8,social science
18194,18194,5,language science
18195,18195,11,language science
18196,18196,2,natural science
18197,18197,1,language science
18198,18198,8,natural science
18199,18199,7,natural science
18200,18200,5,natural science
18201,18201,8,natural science
18202,18202,3,natural science
18203,18203,3,natural science
18204,18204,4,natural science
18205,18205,2,language science
18206,18206,3,language science
18207,18207,5,natural science
18208,18208,8,natural science
18209,18209,10,language science
18210,18210,7,natural science
18211,18211,7,natural science
18212,18212,8,language science
18213,18213,11,language science
18214,18214,7,language science
18215,18215,5,natural science
18216,18216,3,natural science
18217,18217,9,language science
18218,18218,4,social science
18219,18219,8,social science
18220,18220,3,social science
18221,18221,11,language science
18222,18222,6,natural science
18223,18223,8,natural science
18224,18224,8,language science
18225,18225,5,natural science
18226,18226,4,language science
18227,18227,6,natural science
18228,18228,8,natural science
18229,18229,8,natural science
18230,18230,7,language science
18231,18231,5,natural science
18232,18232,3,language science
18233,18233,4,natural science
18234,18234,4,natural science
18235,18235,2,social science
18236,18236,5,natural science
18237,18237,6,natural science
18238,18238,8,language science
18239,18239,4,natural science
18240,18240,6,social science
18241,18241,6,natural science
18242,18242,6,language science
18243,18243,4,natural science
18244,18244,3,natural science
18245,18245,6,natural science
18246,18246,3,social science
18247,18247,2,natural science
18248,18248,4,natural science
18249,18249,7,language science
18250,18250,7,natural science
18251,18251,6,language science
18252,18252,2,natural science
18253,18253,5,natural science
18254,18254,4,language science
18255,18255,8,natural science
18256,18256,6,language science
18257,18257,4,natural science
18258,18258,4,natural science
18259,18259,6,language science
18260,18260,8,natural science
18261,18261,4,natural science
18262,18262,11,language science
18263,18263,3,natural science
18264,18264,6,natural science
18265,18265,4,language science
